,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php
11,0.015270104933942106,3.1388005466118014,-5100.488499593024,6599.544876033512,692.7465936602342,0.04128258738738698,-3.102934589301526,0.00037052359021869406
16,0.014768184958829792,3.07998394898918,-5100.355686442552,6599.576490786242,698.4077860637194,0.04260735051595045,3.043568465619029,-0.0006836837041421701
44,0.014857675706088425,-3.1123065219079997,-5100.233249368651,6599.564265460599,698.0120159381247,0.04233708623932317,-3.102017101149958,0.00024165637859909061
79,0.014521670896398362,3.13722103174083,-5100.074368328056,6599.594469886389,701.2922656442969,0.04330838633219965,-3.1360896968297034,0.00015677582893263507
88,0.014562609389573468,-3.0965799028099927,-5099.552900970603,6599.584929058871,700.7984035166874,0.04275661641156528,-3.058605717059771,0.0010468807653608752
134,0.014540456955081497,3.0986699227028787,-5100.469264036481,6599.58701450912,700.0186190516022,0.04277979258792785,3.0621500974108007,-0.0015427278401876807
145,0.014723332306818784,3.110053395005497,-5099.587124426112,6599.58096140279,699.1483553437771,0.04244378447142857,3.0928058853090614,-0.0007382203858789185
153,0.015011654173437266,-3.1228456639151614,-5099.9076209709165,6599.565877262112,696.7035518875101,0.04186036929056153,-3.0836284160247445,0.0006812917606875914
168,0.014986402563747843,3.1356840834504256,-5099.713938509318,6599.560929294857,696.3800845925438,0.042601979975914056,3.1327463967503864,-6.759334829075816e-05
179,0.014299659750500333,3.0945706035532474,-5100.10324701026,6599.5984628261185,700.4617215566917,0.04324767019080707,3.06251660196101,-0.0013042399923369529
204,0.014613961125167968,-3.109459421161321,-5099.5968387082285,6599.582809897325,699.0877786463693,0.04326858945436759,-3.080058242504526,0.0008014832135914632
225,0.015178891600944567,3.093967985827364,-5099.727929267032,6599.553161110917,695.952812319539,0.04205122642228764,3.047883554332451,-0.0013771312965265472
278,0.014497458242435824,-3.1185776878717073,-5099.885490798462,6599.58970985051,699.5531132591332,0.04297585312836097,-3.1277353696685606,6.095996674895756e-05
329,0.014289995261676082,-3.135671011456885,-5100.212744040094,6599.598498973614,700.4533217743373,0.0432693515776951,-3.106968484318801,0.0006140170157735817
386,0.014473131733880108,-3.0991183303505982,-5099.931009909092,6599.588084058338,701.2707802512709,0.04297141096474235,-3.06809661650776,0.00045545380963483783
395,0.015593363130382891,-3.1323187730335076,-5099.775022007381,6599.523167241666,691.8398175702115,0.04101137813472691,3.140875499351211,0.0002230281346254313
405,0.014648776619610941,-3.1093957757437347,-5099.576695186207,6599.576858950875,699.3037361098093,0.04340459417515826,-3.080060776101677,0.0011218665881751718
424,0.015415880448503326,3.1369557984369525,-5099.594517488929,6599.011109813724,692.8323186902061,0.04144800645988976,3.1188477072735847,-0.0007359643327698783
443,0.014778681729810696,-3.1400602595738754,-5100.233972820546,6599.577669716329,699.3327805503982,0.04255660590915789,3.1355908400933794,0.0006335898306360882
487,0.014692209847527754,-3.112317179414175,-5100.379609554378,6599.578060371962,698.3191346210441,0.04235678131276791,-3.089683089720948,0.0009189636340481032
512,0.014542975940790138,3.0872324219097234,-5100.390009131901,6599.585090033415,701.224179008563,0.04297782635113349,3.054959264502136,-0.0015033061179110852
537,0.014737549384577416,-3.0861999784891108,-5100.043476320918,6599.572558786486,698.2959180057355,0.04300809216070247,-3.040120716087002,0.00047968949322386355
558,0.01441969591722797,3.1057627203545564,-5099.9441898337645,6599.599002153909,700.7139159495672,0.0426670192693163,3.08062589444832,-0.0010064197598412072
629,0.01566179313908134,-3.098013866526902,-5099.7655680036105,6599.535178923382,693.7028235375901,0.04248700596728332,-3.0813103954429693,0.001197437906295465
636,0.014301382171701942,3.127489687922723,-5099.723036607298,6599.59118290032,700.6764381210132,0.04373401740466316,3.0905290134886103,-0.0003220260119466215
640,0.014943612670134186,-3.0839422552842266,-5099.734372913278,6599.56321434162,696.6097541132617,0.041893629796723376,-3.0420857506828547,0.0012982115872158617
656,0.015007923540286544,-3.139050542067131,-5100.467580948154,6599.560644843924,698.537792290722,0.04287887349056152,3.1189269484250914,2.4615886270239713e-05
672,0.014274376926480386,3.1021494725149372,-5100.382398012875,6599.604115766612,703.2625061480716,0.043321157043180465,3.078426220225685,-0.00045137877381869353
709,0.014840715900600376,-3.115905231831627,-5099.798610786725,6599.579363170803,699.7916785329533,0.04310424898955248,-3.1029464462482985,0.0010149508590242102
760,0.01519727625574758,3.133546410303198,-5099.825311930598,6599.551645009276,695.0785535317737,0.04216213740171835,3.098765875255067,-0.0010068973667810297
764,0.014827803637977177,3.128502838491086,-5099.944267416803,6599.575847671197,698.1352776440535,0.042721680312315484,3.105327505086357,-0.0007688798805148369
841,0.015011194067777414,3.1146322850811146,-5099.558769994085,6599.563626058015,696.6283765116883,0.04269936558678027,3.0921078490874363,-0.00024202961639250412
873,0.014924859829240338,-3.126515289393407,-5100.094738527802,6599.566912467393,696.9643723969255,0.04294231509231445,-3.1208133855036,2.257797658585003e-05
891,0.014531859129979128,-3.093089281013797,-5099.98142564712,6599.586912365918,699.5157440740645,0.04297031849236202,-3.0702650551994974,0.0011243581917322882
915,0.014955385642859946,3.1258406036267306,-5099.563850940646,6599.559343545894,696.5855478257728,0.04263489494765807,-3.137636211320594,0.0005992908727859372
953,0.015062341177051049,3.104454691693345,-5100.473999066262,6599.557526814542,696.4367804252852,0.04214238409768169,3.096740865915224,-0.0002968090016741803
980,0.014980469755628622,3.1144307628824355,-5100.424628361332,6599.56526390894,695.1006248281108,0.040864353722732075,3.0773751521242705,-0.0002032873220874684
999,0.014639086866615804,-3.1014114710655236,-5099.590323527613,6596.247513777265,702.8315562213565,0.04353246314160945,-3.0665732605243217,0.0008206590379396006
1005,0.01484292527833121,-3.1163502259649327,-5099.832973054104,6599.581666726832,698.8200734875232,0.04253548539714777,-3.0774250528185196,-0.001429944967177595
1022,0.014488893314094637,3.125963676781305,-5099.684500488248,6599.589046789246,701.0453114655536,0.04338109958425519,3.103691066282238,-0.0006614299823217753
1036,0.015091169908047675,3.1198538045924495,-5099.74484548885,6599.548422394386,695.199740331774,0.04142052530549223,3.056192257417919,-0.0015388727075827207
1076,0.014752014029596352,-3.092754850234186,-5099.880989321478,6599.577807976552,700.9860975013568,0.04292716869185932,-3.0481172551652342,0.0015633239112685883
1090,0.014665231980976249,-3.125101835159647,-5100.145950102279,6599.5759670215,698.5888611154593,0.042831170287509136,-3.1218576421955997,0.0014499121069439485
1119,0.014551583191341845,-3.1269161192158386,-5099.95519726587,6599.587334505081,701.2805043217834,0.04349984051890294,-3.119322762841497,0.00022065910330012136
1147,0.01507176954382172,-3.0885288526967907,-5099.778935638927,6592.864372180349,698.0669589325183,0.04322008930556559,-3.0330970006504057,0.0011394308139425714
1149,0.015365421172496226,-3.1199001090314677,-5100.0533016264735,6599.537339169427,692.524548313343,0.04153014495866621,-3.1071647775531583,-0.00039255270825823565
1162,0.015473629009678106,-3.1225036789816483,-5100.3153736892655,6599.536324041794,695.1979811404594,0.0428139200278422,-3.09357526954194,0.0006296093673422224
1184,0.01500012208615922,3.1093683356164044,-5100.221837435511,6599.561893311815,697.9800829077767,0.04243713818187059,3.0711673431585127,-0.00023034016383336858
1201,0.014640310482029111,-3.126577381508282,-5099.788672273174,6599.5840630856865,700.0158125891097,0.04308203835556249,-3.099546479694367,0.0009540751965570187
1271,0.014469977996877199,3.09004576815885,-5100.051281410869,6599.591349772155,700.6506966573328,0.04300477458421141,3.0618656746325144,-0.0007732304609682176
1337,0.014402142162134215,3.125215450605854,-5099.82280962086,6599.59387841756,703.2432369580551,0.0434226853213709,3.1204602100514522,-0.00039375852478152544
1339,0.015031748741739534,3.123979246706375,-5099.926351368848,6599.562105503564,697.1084831089927,0.04216869548911899,3.1091820212500085,-0.00013938211882590516
1368,0.01510240209326064,-3.1234762899369475,-5099.608940517327,6599.561577647619,696.3467604656358,0.04144267597018717,-3.126377983487531,-0.00046324888565796887
1374,0.014702073481958941,3.118897203707942,-5100.400956593302,6599.57946383723,700.1656345527124,0.04289434867062481,3.087640199128033,-1.4661503575834306e-05
1396,0.014069676675244166,-3.1039315228790825,-5100.279352202786,6599.617575237598,703.6708469159607,0.04398794504502085,-3.0845130674692935,0.0007940796973068304
