,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php
25,0.009132599108957135,-2.31400531638253,-5100.4097952061275,6599.838296527692,767.4338319070852,0.05460561215768422,-2.2892003659467206,-0.00045593342586600734
28,0.009307726234690027,-2.2656722295874654,-5099.6498045369635,6599.825701699452,762.4791306275656,0.053667968062293424,-2.265576539906013,0.00014887722761334387
31,0.008967530036818048,-2.172682109487325,-5100.409817616239,6599.843425846048,769.4337823290454,0.055422461755092946,-2.1728950467970356,0.00029910317675313383
51,0.008262897591054235,-2.271602420324497,-5099.740335329864,6599.866965911421,778.5504196577881,0.057577184994312934,-2.2488849020786637,-2.309034388152541e-05
57,0.00876368474728965,-2.1477636978760613,-5100.497338286192,6599.8504325311,770.7246342935824,0.05590003316030758,-2.1803858555488405,0.0004970167212373685
82,0.00865604696840015,-2.291153287327005,-5100.417453539525,6599.854909233699,776.7454352956935,0.05702327447698344,-2.2788720806589358,-0.00023282954334557696
97,0.008193890212482721,-2.2630688901665987,-5099.9064659146525,6599.869570878331,776.2651079076031,0.056647298099726906,-2.266648381694635,-0.0008447512706743345
156,0.008912149036049586,-2.2206515380591543,-5099.516232970207,6599.843144088863,767.2100129797702,0.054719038277209725,-2.194086395660528,2.4086112035116244e-05
159,0.008321581340028006,-2.3086023704011063,-5099.637907649929,6599.866331679307,779.2750332465023,0.05730687396994596,-2.292205228832449,-0.00013028922032058408
190,0.008657135064663637,-2.2546347546015437,-5099.919889011424,6599.8555981577,776.3200719286663,0.05704401869419353,-2.2441403360267804,0.0006209868233290268
191,0.007940807122151818,-2.141816241330312,-5100.340508900847,6599.875254578064,778.2547800714103,0.056665513569991395,-2.2832178033652166,0.00013165699043650095
227,0.008513169708991398,-2.2345745368425867,-5099.507396535459,6599.857769479057,775.1280200170619,0.05596955559320277,-2.2184628946688068,1.1546344309601849e-05
231,0.00932198534842266,-2.2486611108848806,-5100.462314483303,6599.831414227127,768.2828680195051,0.05531922528596558,-2.2581180336907094,1.6847648458756238e-05
287,0.009062010450415655,-2.257598547377333,-5100.245645890921,6599.838758955611,769.6912054078347,0.05547466341636544,-2.2459698211415344,-0.00010142096603915236
298,0.008705330239999426,-2.2784328063678108,-5100.465361740919,6599.852391800894,773.4193052549396,0.05601415593498447,-2.294387809116891,-0.00030215644877185327
