,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php
2,0.010608346931074273,0.5001940307089368,-5100.467631281984,6599.780604539128,743.7469998938018,0.04984624102914092,0.5147570064956025,0.0007233908154299113
83,0.010358631969045552,0.5619238111343122,-5100.44788945914,6599.790239791142,751.8519985542657,0.05191296673321227,0.5666841363668865,0.001306824083478776
90,0.010092320949771697,0.4984437714470801,-5100.25159687922,6599.800707506701,756.634841707731,0.052751373151302426,0.5288661103082785,0.0008206844930889513
148,0.010927783340615577,0.4370597456081537,-5099.737037936037,6599.765826899486,742.5273151990639,0.050464985910368736,0.4257580883761658,-0.0004688430108165384
187,0.011152909507851621,0.5200123297265707,-5100.434578874001,6599.758183956539,747.2361131747982,0.050910804147932864,0.5332939646229511,0.0009278858604160027
228,0.010239792712655365,0.4135507339486365,-5099.873933881995,6599.798647882051,752.0391947918883,0.05251258102675973,0.431689999630593,-1.9809566808422188e-05
271,0.010201957996494974,0.43661145174950106,-5099.534665800086,6599.797151225254,750.9957463384994,0.05212152107754454,0.47372030870653953,0.0005502936248444478
276,0.011245256367474692,0.5097912751680236,-5099.655268288888,6599.758386331699,740.6503518260416,0.04972285044337583,0.5149269712070844,0.00068471399895622
288,0.010806987656676792,0.4207390014684345,-5100.464330115127,6599.771849593256,745.8067993671253,0.050732827462935295,0.41649898364418825,-0.0003037102277324072
308,0.010629675454298966,0.57737246346141,-5100.43447260148,6599.782167254725,750.1600073174559,0.05190924043862924,0.5742331708901204,0.00026195746006390115
310,0.011124917600927087,0.4951584985576977,-5100.213164529446,6599.755741864325,743.9374947687999,0.050472917432073675,0.5340129840841437,0.0010077993115562847
334,0.010788458755572222,0.5463983195387614,-5100.191660727774,6599.773766558761,748.069191193717,0.05131680781909796,0.5702011301467096,0.0011753344029757937
384,0.011029533197622936,0.45722040243553697,-5100.435241204843,6599.763415049866,746.0939261498714,0.051725445653132265,0.46184784680684443,0.00010745402167879926
394,0.010306563255783736,0.527838268076976,-5100.017503057786,6599.794196053926,754.1755034838093,0.052236698325334834,0.5836952089247454,0.0011352313725359014
425,0.009889008920802111,0.4549713464959067,-5099.581282825215,6599.816512844056,751.7751759834499,0.051660878116397135,0.4621016239443493,0.0002259732288610803
495,0.010638860423371543,0.5199407954601629,-5099.9466766312535,6599.776605088267,748.4701580077989,0.051312784168320545,0.5894624967969234,0.0015897071369426613
496,0.010141621015459911,0.5615054653957703,-5100.454383858086,6599.8000788016925,753.8736326790257,0.05242526003635472,0.5777445660120614,0.0012075381976854324
511,0.010863350207084156,0.5610939689544876,-5100.386065760804,6599.770177760216,752.0331685229417,0.051725564364237385,0.5895784562447164,0.0014336102655200958
531,0.010296577809839256,0.42163821193359075,-5099.513280998433,6599.793638625811,750.3584761843566,0.051932568767460024,0.43155343893384573,-0.0005110182825286031
556,0.01068989926477997,0.561172089274053,-5099.982840077437,6599.7765508247185,746.4726759169185,0.05103778941063835,0.5658101196436486,0.001108413507422409
565,0.010612242672168756,0.5530031406675375,-5100.410014773537,6599.781320451807,750.4004439760337,0.051843628467357926,0.5809049749127129,0.0009760979076900004
568,0.010315117891353602,0.5630947703353957,-5099.508918957113,6599.786866588439,752.6188442746643,0.05196471231726782,0.5681375234424492,0.00107543006898148
569,0.011097476941703705,0.49101086124316035,-5099.599471195475,6599.768963754056,743.7391778689117,0.05050116494339705,0.4902066075770727,0.0004108858947918229
571,0.010551888654791975,0.41427619000618093,-5100.304210460222,6599.782736012804,747.4018445583096,0.05140320765420346,0.4381674394920002,-0.00035899455164368105
600,0.010033985671010603,0.5329110077028053,-5099.504186621472,6599.805141060811,755.019971251928,0.05276949501307747,0.5463876633954146,0.0007192770202006077
668,0.010668622517522533,0.4382309136858726,-5099.602338277834,6599.784018438587,745.0099468723836,0.05083182153344845,0.4287187208245658,-0.0004638587221019855
789,0.010609466614032547,0.4669037206236936,-5100.232328558025,6599.781254920867,749.5949270989214,0.05203484543002448,0.4338801571835593,-7.915866727862925e-05
821,0.011131514366862636,0.47941580416935414,-5099.6182895763495,6599.755940751779,739.3028109581522,0.050074414285647725,0.4883160572259371,0.0005412486836776462
842,0.010267235213495396,0.5471579663394307,-5100.081386205127,6599.7991872134435,754.8740102706686,0.05269338082375249,0.565804169805618,0.000492621295297481
849,0.010170452756698544,0.41892847243318415,-5099.756360403165,6599.798878750002,750.2217460284728,0.05200855239149375,0.4319091869449083,-1.917304574380956e-05
882,0.010451694236648663,0.48456300497348825,-5099.9332389228575,6599.782358636042,747.1760420611675,0.0515195780326113,0.491120876096563,0.0001607278634285131
894,0.010425316306571194,0.4625652953232932,-5100.437224556283,6599.787468948806,747.1140166098031,0.051615701184114064,0.4558019692904255,0.00024416724561890536
905,0.011120144428812062,0.46543305960036513,-5099.931781751021,6599.760445570608,739.3517197914597,0.05006774454978707,0.4816313996973581,0.0003657729032450459
913,0.009962324777497006,0.43069868836006886,-5100.013021149355,6599.804136152348,752.8846835481867,0.05197725645248854,0.4416675203757385,-0.00033275457888606695
933,0.01114672291943378,0.4777319229360239,-5100.040088189068,6599.759872447654,739.7487724245128,0.05003428428605575,0.4793696655141027,0.0006178858541621981
956,0.010036577059988734,0.5141039357023485,-5099.764989896478,6587.646552425097,755.159090290016,0.05255342950293701,0.5163280810970221,0.0003403808872142289
962,0.009791205494929745,0.49958788192418524,-5100.193344609028,6599.809588851983,753.4803894004673,0.052511289255154685,0.4975555148555973,0.00042984245898421337
973,0.010306618308051593,0.5441799571105814,-5100.430756905908,6599.792000109987,754.8561661303513,0.05261404733351902,0.5795347170578241,0.0014291212164566282
990,0.00982674838250357,0.5199393491839847,-5100.279908225732,6599.808768205704,756.1559647105381,0.05277592066663769,0.5313228919856509,0.0009424673936503923
1045,0.010328058640528997,0.5236491930066738,-5100.068042412071,6599.792662181725,750.6469001637596,0.05179660890162266,0.5187734653129804,0.0007850706546765213
1080,0.010444543879591936,0.46829009900370644,-5100.373979429151,6599.789634931258,751.1807950797837,0.05215388350702961,0.46966473322937546,-0.00018171599904666825
1124,0.010282234867168043,0.41104890448259657,-5099.865515397302,6599.455295831203,748.1632234305537,0.05193114019179441,0.40835409644235326,-0.0004907037779284292
1127,0.01093142395973709,0.5000783830402535,-5100.183316470644,6599.759883943364,741.0889213726749,0.04997306193036985,0.5491112735912195,0.0010048747212672163
1155,0.010655679511426007,0.45529096825254584,-5100.253348239966,6599.779872439529,744.913693615104,0.05085201277894595,0.4849546504139278,0.0005295450581709704
1158,0.010413455195626855,0.4092053579629215,-5099.9111196082695,6599.784898263627,748.5871258035801,0.05175503269490006,0.3982818934838908,-0.00037728057349676854
1225,0.010981097284571924,0.4714025853335266,-5099.770802906542,6599.766962327928,742.6647456615057,0.05076713796136795,0.45366905626001375,0.00032930018465410243
1264,0.010009991209611411,0.5086051290951906,-5099.886783093962,6599.804582615911,753.2715628198383,0.05243098808828195,0.509362673381572,0.0005203458941513228
1269,0.00991840901673022,0.44971597947518505,-5100.101651826143,6599.8092425806435,756.0862542045487,0.05287513495873471,0.46746012487061006,4.018919046031249e-05
1311,0.010243687696332132,0.5407692552992344,-5099.696894773278,6599.794943603955,753.2667141559888,0.0524143061393032,0.5711631593565376,0.0009890217400316734
1318,0.010388695090888399,0.3824104222167655,-5100.31851369994,6599.78744094283,751.1447621516216,0.052032373921719256,0.41544601782245455,-0.00018677333158185352
1322,0.010086889262019344,0.570558912433053,-5099.516097044674,6599.800518102551,751.8624270452365,0.051724328670239995,0.5603196902121549,0.0012270670675028276
1365,0.010141469363177816,0.3862739752168622,-5099.503136500753,6599.7909188418325,749.4035972259735,0.05186400000223349,0.4195094658883966,6.231006739470591e-05
1394,0.01048513695787988,0.4676127285863589,-5100.047475235994,6599.787143834983,745.7972311484423,0.0511403915474265,0.4634290668063395,0.00019868628779977428
1407,0.010856460676818218,0.5130969770840831,-5099.655995970081,6599.770017939179,742.4623111650844,0.05076063700152279,0.5135442164318967,0.0004558521060553499
1418,0.010134766171964169,0.5493335622581648,-5100.244233429781,6599.8018739559575,755.6875613170739,0.05258549344459468,0.5437931259501144,0.001007424814667541
1423,0.010114412213909022,0.46147128531358556,-5100.082332873946,6599.444718747154,750.5441005907745,0.052119473457515116,0.47546979865692307,0.0004471776057748445
1451,0.011055200249293195,0.45500797077659993,-5100.184166762322,6599.763039215885,742.1120051768477,0.05072567797972128,0.46220132222519467,-0.00036845746155686216
1458,0.010746321470956152,0.5043002551558861,-5100.360610529286,6599.776800086233,750.455160566337,0.05202880662554256,0.49001859978875506,0.0004222111834555539
1517,0.010516308406861963,0.49020234765503395,-5099.932808261198,6599.78643695405,748.39557718802,0.05146194946279091,0.5062688110218867,0.001362242396113057
1569,0.010682304294521003,0.4544616894119,-5099.73285020674,6599.7773510508505,747.2134990732415,0.05211061611773791,0.4749861997784284,1.2766982206253043e-05
1579,0.010784316635632752,0.4876860426096258,-5100.482789316863,6599.77315266381,744.2538574584333,0.0508280056523891,0.4899867298129525,0.0007668940533360433
1615,0.010397141496246787,0.43674734756515005,-5100.06288678097,6597.841291168962,747.9445289815488,0.05147046812845322,0.4107757876241015,-0.0002662638388230396
1632,0.01019976157888202,0.4276387643618508,-5100.47928991953,6599.796999944005,747.8036551077645,0.051745153853103854,0.40291678398118635,-0.0005414735130279338
1638,0.010131601913188676,0.5413768025333346,-5100.082579147444,6599.794704604267,751.9577390145322,0.05202641531414851,0.5577595574641404,0.0008464838478662115
1682,0.010965096410549054,0.4927220238994692,-5099.946373013758,6599.766820178658,740.6812412107669,0.04991733944874734,0.5083015417577903,0.0006898736526390486
1711,0.010876364194324856,0.555164076089624,-5099.760536020633,6599.773790665699,748.8245689617733,0.05102623494135271,0.5860695798723279,0.0011504808662824366
1719,0.010355705576077217,0.5357587545501674,-5100.014561622816,6599.791476593506,752.2451053816114,0.05197497116399917,0.5949915579998868,0.0012610211062953059
1736,0.010988358960272863,0.45397463862170334,-5100.4343254454925,6599.764094677922,740.6666890838792,0.05035952907893166,0.4545699050199546,0.0005628110615239774
1762,0.010177981136533232,0.44490879947761314,-5100.1534867648925,6599.801977013537,754.0703194833944,0.052395581286903255,0.4588166740096574,-0.0001656047513878488
1772,0.01124490907058631,0.5085061492227743,-5099.68431481021,6556.207274217537,742.0798551205459,0.05060337036389132,0.5269304127080388,0.001025175529865698
1786,0.010331110210086276,0.5503365007567175,-5100.223127913455,6599.79246422004,753.3430549255582,0.05187758096860537,0.5568485313155961,0.0010712919835055381
1795,0.010673915851017644,0.4821534104698947,-5099.508676058198,6599.774209702694,745.9833018621853,0.05122242645026411,0.5165325041880198,0.00034546652086722305
1797,0.009826717151774439,0.4687158249559997,-5099.786148998606,6599.803340101674,756.8949157401987,0.05335084863142527,0.47358848642708695,0.0002270031628031501
1800,0.010801350784959083,0.5320208036606122,-5100.380305851875,6599.772828204064,745.5620794350237,0.05101364530744901,0.5258634530953089,0.0007906636035617965
1801,0.010333291876966546,0.4941992440168103,-5100.37727276004,6599.793506135067,748.5377635946196,0.05168017114824101,0.49524619894134453,0.0005690775204403237
1828,0.010634325745880703,0.4036020205354382,-5099.673299763062,6599.782236606648,747.9069526997986,0.05167844622452996,0.40665375985744395,-0.0006094184060043309
1912,0.010817560472489324,0.43113941064085787,-5100.322812040389,6599.771669102761,746.300973516774,0.0511249023278955,0.4120434684135135,-0.0004579793696386984
1924,0.011007296309487399,0.44163519076371527,-5099.552128073479,6599.7679894686025,743.7640177577155,0.05049548202584618,0.45084485375870675,6.993864557983168e-05
