,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php
52,0.015608568094050257,0.5159048809966593,-5100.173693238129,6599.52604302028,691.4992359273077,0.04087795528241908,0.5806906711284469,0.0013334554929608693
77,0.015575157755533616,0.5236249992720656,-5099.6167124162885,6599.526138301929,692.9375796826829,0.04192595230776794,0.5996614051391381,0.0018738793468542237
289,0.01611101115381397,0.5206686789635121,-5100.263461890365,6599.4961113524405,690.1870240237728,0.04082608708888345,0.6146980282859756,0.0023180807412431425
383,0.015892117887847213,0.5255714881193825,-5100.110387962497,6599.507010298615,690.2638951270246,0.040055857719969425,0.6082038611355728,0.001764202105156811
438,0.01577265693747582,0.5627358785117257,-5099.962295651723,6599.502013644978,692.8819174564215,0.04157219117530029,0.640108532131343,0.0024319488631564775
486,0.01598609940151184,0.5535568731178856,-5100.1099561815545,6599.498725884701,690.2594995757262,0.04046487286543459,0.6459761457406236,0.002418250050543964
756,0.015380837156490808,0.5405348813824723,-5100.039271413029,6599.5403259126715,695.226317269828,0.042360764742005855,0.6020364784173006,0.0020160056671580024
767,0.014921517911454886,0.5495663494551977,-5100.251551878636,6599.563333672283,696.2191059523055,0.04213039836871358,0.6351587697007167,0.0020700820279511284
829,0.016138280706789226,0.5661882426153151,-5099.503769105957,6599.496320266243,690.7823349376623,0.041086424228874645,0.66887526691541,0.002881445772275582
1067,0.015253930897046377,0.5492020445178132,-5100.2080814280325,6599.548174518383,696.1345197284597,0.04148013371771929,0.6221084060652847,0.0023794994394633964
1071,0.01532543025771303,0.5415112892784231,-5099.719486795683,6599.549664744153,696.1508341696801,0.0423285893333497,0.6103307666259657,0.0019722296257456643
1186,0.015918761903795355,0.5416639241428227,-5099.768901786684,6599.503657906829,688.6167667620856,0.040651847258380086,0.6371803368736108,0.002832018646871647
1219,0.01528116318736358,0.5535248784162619,-5100.165986924263,6599.542538242835,697.196131771725,0.042726076146956116,0.6451035820958274,0.0024711343765866905
1275,0.016338962573725788,0.5369242395365957,-5100.006502725279,6425.431471536902,692.790528168557,0.041110375245484096,0.644252175331229,0.0026799154325249995
1329,0.015671340095248006,0.532214425495059,-5100.036041289977,6599.522683774698,694.3040060179973,0.04140197381914375,0.6076364352839168,0.002268599063643122
1346,0.015459902592407346,0.5301085211922036,-5100.380767459076,6599.536933435962,695.6538336359449,0.04220842158576316,0.6090305997508478,0.002980538948093006
1409,0.015394844817853125,0.5545627160097409,-5100.037241462413,6599.541631326041,695.3181291074204,0.04149958731397781,0.6369668281296789,0.0028613641504254567
1463,0.01602737547233373,0.5592740572254229,-5100.19759960746,6599.494886793975,689.9793443448186,0.04079913680065387,0.6624563277368898,0.0026673396812857556
1508,0.01571994182191329,0.5262790791941805,-5099.686602657234,6599.5227609642425,690.3266631428206,0.040838180973302114,0.5899098977878886,0.0019517090569127998
1629,0.015873564567220725,0.5670773536964127,-5100.333214005661,6599.506894249551,695.7662051758971,0.042469809972072,0.670927023120992,0.0031364520920018762
1815,0.016129630018412538,0.5358428009334282,-5099.659040611973,6599.491579849193,688.71051013164,0.040494733748369906,0.6076540926119399,0.0019696474326183974
1873,0.016501316044088568,0.5619713257347786,-5099.668567990347,6599.468825358334,687.4442938557119,0.040363924009466395,0.6660631819773206,0.00264721689527303
1896,0.015589553034293577,0.5216153656526217,-5100.049113043535,6599.530199698959,693.1875857825678,0.0413993210675314,0.5962103866932362,0.001711725483507234
1964,0.016066442453944278,0.5433526839145558,-5100.1492706875715,6599.495134191491,689.675411026051,0.0405919781187554,0.6678706189911511,0.003172672442384678
1992,0.015986815952757843,0.5504149314272725,-5100.365053220543,6599.504931819619,689.0594023942746,0.040799354707307445,0.640313223645138,0.0024112133246738717
2017,0.015361378688334688,0.519693533436489,-5100.087827260333,6599.541316347855,693.8362172960078,0.041185830952962424,0.6275686680755693,0.002066156147733276
2054,0.015974851868052854,0.5340839046153104,-5100.008440931453,6599.501696313151,689.4709602163192,0.04138163915646886,0.6036587347771143,0.0020453617149657913
2157,0.01618595741682768,0.5341260054384833,-5100.4944298035525,6599.489411998262,689.7228402897089,0.041316499720165156,0.6209314727822176,0.004795790965582594
2381,0.015127921956456108,0.5664006510808348,-5100.4787752798,6599.553453799524,698.1181428083704,0.04283887509692844,0.6651155274533148,0.0027524521247726946
2534,0.015584214659288572,0.5177870958901846,-5099.795872132935,6599.5237058724015,690.4131278466514,0.040829783377070286,0.6044206201979093,0.002054758062768442
2600,0.016362923237533713,0.5512232352780047,-5100.218151388606,6599.486158297089,688.5871502098179,0.040503775433828895,0.6647062542972648,0.003016189485669161
2631,0.01535666568511805,0.5544007330309695,-5100.156542020978,6599.538287102852,697.3960409537235,0.042147372362335324,0.6399863232562807,0.0024126101590096725
2716,0.015791849126678848,0.5298099587139649,-5099.798574246912,6599.522604069213,692.4622688997085,0.041966349512291286,0.599571096443055,0.0018456699333682452
2741,0.01570862436424077,0.5504008583826764,-5099.638635118761,6599.4876627505155,692.2893305792927,0.04111131943761075,0.6561181291379686,0.003357581202325675
2793,0.016427856555388424,0.5596919071609366,-5099.711952109753,6599.477175923235,687.4144369393229,0.04029627055124026,0.6490670568292344,0.002570276797659594
2801,0.015956093906226373,0.5325224152995801,-5099.542141274132,6599.508002469973,690.4588591720484,0.040832694983185196,0.6245803557162188,0.00235958074137755
2916,0.01600664520415498,0.5279677432688739,-5099.862287678057,6599.499623715596,690.0121698138237,0.040774393405100896,0.6059112098170967,0.001998685569116278
2947,0.015780769630957637,0.517279712460683,-5099.945584607967,6599.514908338717,692.2000695930376,0.04143535468121168,0.604435384024516,0.001579829131518982
2953,0.016097747244496228,0.5336997881029273,-5099.942608665045,6599.495420018924,688.3814318595148,0.04024862427610876,0.6231238572825326,0.0019375641363827258
