,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php
6,0.011119198638424012,2.2781157604499476,-5100.430630630166,6599.759215188202,740.2164233276933,0.05016773435396257,2.2927451663520775,0.0002666792939050655
19,0.010185381390882004,2.3500952637980346,-5100.330796956621,6599.798270706858,756.2853396984885,0.05311258558234768,2.3515056499414637,0.0009373476163715887
23,0.010529920106593843,2.229060319095267,-5100.218051935163,6599.780015939586,747.2089731493691,0.05165044957242223,2.2104852165741438,-0.0004204680478901047
41,0.010683421210869024,2.2945305502941036,-5099.90328167481,6358.66189681985,753.6706980581096,0.05170716000119389,2.2789599049015186,0.0005885744329072521
42,0.010680201246475868,2.306197450191216,-5099.6059180106,6599.774011614488,745.7227382591662,0.05061151140271344,2.3349208542550106,0.001001475418718869
45,0.009692895723019781,2.2760023254392627,-5100.2016158179285,6599.814483211257,755.226329019207,0.05284418635520276,2.3126284458128064,0.000511257496778981
64,0.010266600037272392,2.162682687398978,-5099.734503485799,6599.801563082919,753.3256730302386,0.05259693408721306,2.201964831581765,-0.00011081258574384443
92,0.010372498959567222,2.2244071455177834,-5100.468469549139,6599.79001969426,751.9983550325048,0.05247162242850009,2.259305285235056,0.00024736605752739626
101,0.00999090821758017,2.253419391068886,-5099.98377198023,6599.804930726442,753.9983794838301,0.05323094709764076,2.2536818177605533,4.197229066075562e-05
115,0.009949629893580154,2.324269642025494,-5099.992429960292,6599.810017096119,757.7345158636883,0.05262532250005526,2.3491025928393725,0.0011479108811326903
131,0.010671955581717508,2.226133875924992,-5099.728512421407,6599.778614550803,745.1688393709023,0.05101226649713862,2.197541583664495,-0.0004352015811504984
140,0.011106115447454623,2.273082691474449,-5099.732508550372,6599.761004350214,738.9482448832636,0.04973639544804146,2.2645066047339024,0.00018118442601321953
184,0.011248658337878501,2.283828387279381,-5099.844833399081,6599.755863370347,741.1839900468575,0.05028810675244973,2.265334058618311,0.0002831935396617505
195,0.010750859650889304,2.2589520840021144,-5099.618892684986,6599.778715268084,751.4760878584109,0.051603110003688016,2.281622227711769,0.0007879620683494241
209,0.010607395691685572,2.257183392535043,-5100.310595821764,6599.7800523753,744.983990419215,0.05134018747384712,2.251531619056499,8.444873739954022e-05
216,0.010063560184027135,2.2987289886357276,-5100.304343880169,6599.804449411517,756.4651872186366,0.05294563213000819,2.283547876545299,0.0005527331293555485
242,0.010717861310887325,2.3434468465563683,-5099.642287768336,6599.771579284851,745.6712075711902,0.050724015023026654,2.346584570509975,0.0009941403476065582
328,0.010000724193118076,2.254404841782906,-5099.819577717772,6599.8057462744355,754.7158497444578,0.052146571625442596,2.2715505022617832,0.00020863613554957823
330,0.009671754052899526,2.230494391884949,-5100.212979570679,6599.817902348647,755.6522614941254,0.05268471019768687,2.2388852673327504,-0.00018107775369063944
349,0.010810263210058155,2.3441933525848717,-5100.162142222315,6599.769060548847,746.5529764789504,0.051083224073401226,2.349386428917024,0.0013389154350569193
350,0.010507830720936992,2.3275998325697995,-5099.59976579082,6599.779984846104,749.3482400782628,0.05146913038694214,2.3425981100548805,0.00126865591225149
373,0.010024624941161828,2.3079152062578783,-5099.907881515101,6599.803390337849,757.2352693263136,0.053146529598544746,2.2787432601733957,0.00048341296630108647
374,0.01105502170060747,2.2105859829652266,-5099.619496285978,6599.764052314668,745.8278764083574,0.051367142158275314,2.2098603864925344,-0.00029248665015127673
381,0.010205653402427715,2.235794065524364,-5099.578351900943,6599.796363517892,752.7752798494176,0.05237598567847996,2.2470162599824346,-1.9330613135245137e-05
406,0.01007300239829334,2.2281311629463634,-5099.872908071427,6599.806614424979,753.5883103263267,0.05246883859891884,2.212527712614225,-0.00021278840138689458
411,0.01011837823002007,2.1998598966045364,-5099.903075251269,6599.7994835951995,753.7648874774857,0.052689824595882034,2.2095297600200583,-0.0002244726642103052
418,0.00986680712089291,2.3040653533052105,-5100.442082454903,6599.809289648645,754.7683017486038,0.05247328018742437,2.320981228958946,0.0003028008938426083
515,0.01011274111081704,2.217399562430812,-5100.212304227067,6599.7997209156265,750.4135266162368,0.05215596494051453,2.1910687113359764,-0.000704753267549228
526,0.010946807378726706,2.252892764998781,-5100.082319630251,6599.769382278044,752.6608974947897,0.05154592210823057,2.2656938320124573,0.00027221955971129953
546,0.010517539894624709,2.266465563861161,-5099.774524814487,6599.785246312174,746.7386949715776,0.05098959265192802,2.279874691744652,0.00042346138142441606
552,0.011034958277049516,2.2618382075799426,-5099.698405568157,6599.759745924388,739.0898785027164,0.04977449498937476,2.265531100288017,0.0005211088753105188
598,0.00968703045316737,2.2786399601268257,-5099.629756601127,6599.820626163069,758.1804787974088,0.05337581175766852,2.2891065485755377,0.0006428325432013127
606,0.010084602641751107,2.334014507763725,-5099.78482915983,6599.801960621765,755.3099777932501,0.0527415051941975,2.334894633750735,0.0002871558633190961
614,0.010739562126043517,2.286224771017943,-5100.337769886069,6599.777996164973,747.7535278438299,0.0513974442804081,2.3155988857375265,0.00042595279694940393
642,0.0105244865019355,2.2704525599028096,-5099.958033812153,6599.790062202921,750.5985756783276,0.051864752802690636,2.2734373521164097,6.555475960359631e-05
650,0.010729057317396868,2.3171976781615085,-5099.703053225536,6599.775143009357,743.7806983940378,0.05064353044262006,2.3161199394828,0.0005849125602745548
663,0.010206644116031128,2.2288532075235636,-5100.490951736917,6599.796946444042,748.7798675312835,0.05187527319710402,2.2332338140490284,-9.321241839187165e-05
719,0.010459787891948218,2.3257462639385778,-5100.41600594896,6599.786434201169,751.4318997060872,0.05185252512147164,2.3620535107806746,0.0013166494514989151
741,0.009892266925641106,2.2532898990265755,-5099.927288957643,6599.80740600882,755.981901261989,0.05287198256579634,2.232311435532464,-0.0004402346185708364
786,0.011153124961148692,2.2147018821791833,-5100.013832909475,6599.756633593168,742.5268989192648,0.05059655005360526,2.208178508611398,-0.00031612748762057345
792,0.011078081257549872,2.2323718771913112,-5100.4550858674365,6599.7613036198345,740.942864024985,0.0499467082620697,2.247807392683268,-2.797092679091217e-05
794,0.01085056942068199,2.3387049554072346,-5099.726101141032,6599.767255257039,744.9592526786811,0.05073985650640481,2.3404669358175267,0.0006217000947495588
796,0.010567873620088193,2.292626975207866,-5100.23367117794,6599.780369111628,747.2545162588151,0.0513745374326653,2.346770056289336,0.0008518433109110938
807,0.010265656487044979,2.2907406950782594,-5100.033307157932,6599.792394710748,756.7644737607718,0.053179868665576266,2.3281346830893677,0.0006359177773198067
817,0.01037106127050955,2.3146519739520843,-5099.848653115247,6599.788106518434,751.487208376468,0.052100892384598266,2.321205611158305,0.0005369678698569236
853,0.009917469727250433,2.3288729794446956,-5099.599978219574,6599.803072329441,755.6045356050251,0.05271660009216812,2.365804033716472,0.001589266210662426
860,0.01020711716263388,2.3064860001481704,-5100.341277464078,6599.795549464838,751.9386788728779,0.05233024999371685,2.3372037598149453,0.0008972543418857095
887,0.009702587247250614,2.254206385622064,-5100.4866521084405,6599.816705270511,756.8909545072586,0.053324135810181104,2.23717196252891,-4.609046102967671e-05
930,0.010230995846539352,2.3337850903885005,-5100.037508614723,6599.796717435159,754.2404402772448,0.052322107964144986,2.351196032856965,0.00115067537034431
1006,0.010463920713567365,2.255674179915546,-5100.002538059272,6599.786856669197,749.2534285004429,0.05161184846257551,2.266360176151218,0.0003095400442559193
1029,0.010245651580112302,2.208182974199958,-5099.604414012634,6599.797692560314,752.0193343057322,0.052291609961923766,2.2339854107531987,-0.0003288000650799395
1030,0.009959991719994236,2.340184028179933,-5100.376926105379,6599.806704449316,757.7028569036469,0.05302311860314413,2.3450995702800363,0.0004872496108586594
1057,0.011091799435973666,2.2557571152430715,-5100.304360880398,6599.759946355156,740.5176426541639,0.050218134509890766,2.268459179984446,0.0004954663387308449
1092,0.00996552002477933,2.241608823687953,-5099.955401402532,6599.798754978427,754.9584552156155,0.05316375660542899,2.2347769431551825,0.00019381243460951674
1113,0.010241182655590441,2.3096271468467466,-5099.930292880023,6599.798650801259,755.1315190535618,0.052237219198194136,2.337892725110871,0.001136662292858864
