,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php
2920,0.012469153659242853,-1.4031072427757332,-5099.637444440746,6599.686724605581,722.270748583682,0.04727353191654634,-1.4253845284224742,-0.0009755803215911266
2922,0.013777558688346481,-1.461850201254757,-5100.320213898745,6599.630878867715,716.0727801900222,0.045731574746854686,-1.554242985548066,-0.002610729825169771
3088,0.013099963806346869,-1.419508168609599,-5099.703493245038,6599.6649378590055,719.5766834395889,0.0463729614280062,-1.4527791365402476,-0.0009739019943030097
3090,0.013314376882209716,-1.452758501481188,-5099.614783261988,6599.647670302985,714.4090462011412,0.045279222887853125,-1.521492109071654,-0.00208165993075335
3131,0.012907821533995209,-1.4190565050495392,-5100.394631182428,6599.676610255207,722.0134093089878,0.04670553752298461,-1.480342826140777,-0.001547163159806427
3136,0.013204549066491602,-1.4197039127073907,-5099.744320855388,6599.6568014642335,715.9225118049302,0.04605949357843745,-1.4729653493928474,-0.0017352763935597265
3150,0.0133133152964914,-1.4533071372663235,-5099.804747951366,6599.6507872823595,718.8576213983664,0.04650569451030381,-1.53659609221695,-0.002093054948561574
3157,0.013036121393296471,-1.4477862619996043,-5100.12416409916,6599.671416599286,726.5794842179392,0.04771429059691137,-1.5637943106310996,-0.002675969888651395
3187,0.013213747667839029,-1.492677209730364,-5100.307318766117,6599.660946314218,715.9107197339879,0.04546388397375687,-1.5181827173435212,-0.0021186972765240343
3211,0.012649610760110694,-1.4351506551363498,-5100.23507436168,6599.687656125368,723.4197127296886,0.04706612736379581,-1.4962345063028863,-0.001669391098831047
3235,0.013216823966465221,-1.442259365560716,-5099.936664312246,6599.658393057314,721.5764973192963,0.04659800725147683,-1.5271854388887696,-0.0023259330551407484
3236,0.012745395752640009,-1.4522738822250159,-5099.776126689616,6599.6826375736755,731.3187549066106,0.0472008326007003,-1.5457514648313677,-0.0023464736824554628
3259,0.012643724751652199,-1.4526350557254766,-5100.159085493363,6599.684120280274,721.2404718822766,0.04669241409450254,-1.511964956390141,-0.001734201620419994
3270,0.01347841484751944,-1.3983953536428153,-5100.1268133108215,6599.64785799893,715.1103015873074,0.046111155331886707,-1.3989188323564048,1.0966540931184654e-05
3293,0.013569212540771331,-1.40200533777687,-5099.8641146845075,6599.640498013261,710.8959953764418,0.04486091444149121,-1.4886287435474235,-0.0016740878587221907
3391,0.013340528901003935,-1.3855722383920832,-5099.927272884806,6599.655814432613,714.8739619422888,0.04586677712087212,-1.429855150583912,-0.0008239704876524133
3394,0.013552614362281844,-1.4517814317842077,-5099.862822765243,6599.640922603916,716.2405333407169,0.045545376187982295,-1.5262574377236287,-0.0023471950324628157
3438,0.013706310868646824,-1.4554924593061993,-5100.39175095778,6599.63300384667,715.6594468848158,0.045574455166412065,-1.5302341926146146,-0.0019172361920970515
3481,0.012948090165221752,-1.4574336379526227,-5099.826292003412,6599.676319605645,725.4516945993024,0.047254212949122486,-1.5329214589384403,-0.0020160382844069207
3511,0.013084464319128948,-1.3730320229948443,-5100.23643137018,6599.6650620635455,716.8691485573145,0.04616590516605061,-1.401105715179389,-0.0005488780083217354
3541,0.013284070377156912,-1.4626460738632874,-5099.59134532512,6599.658707881499,719.852846705525,0.04573295014393876,-1.566533261784735,-0.0029621623172767044
3560,0.013402285883301035,-1.3831396434768726,-5100.33549823895,6599.648308974228,714.4291994074667,0.04554148938381626,-1.4698363070909917,-0.001566066968062207
3572,0.013194916934454648,-1.4238127329931196,-5099.506545868576,6599.658603641894,718.7432998770489,0.04653019702305498,-1.4561485320566032,-0.0013664246535644458
3599,0.013099923461316564,-1.4664844741345753,-5099.970960840615,6599.674513431801,720.1516134819034,0.04656724764609578,-1.5026357774517223,-0.002172997617482482
3601,0.013332082180577074,-1.4229425127877489,-5099.6334983793795,6599.657646883634,714.0319451366154,0.04578204866429394,-1.4664804193902194,-0.0014180388347696461
3621,0.012760722624719754,-1.393058874260053,-5100.0837202362745,6599.686255818623,720.3742430546354,0.04671794307292561,-1.4608594868884293,-0.0017622051837231096
3669,0.012867762870662248,-1.3954629110395376,-5099.846630286895,6599.6794178051905,719.3718013473388,0.04647148997088145,-1.4420384107447433,-0.001139535077906025
3671,0.012906210336266374,-1.4353674921867865,-5100.119527770602,6599.6774736698,723.1607730943574,0.046880111263025784,-1.4920704783093488,-0.0018466111692609414
3682,0.013110239511196768,-1.4294240362495112,-5100.1709600647,6599.664585132977,719.5176511702375,0.0463786488394582,-1.4804222017489546,-0.0017680296721831019
3749,0.013595766202368794,-1.4046662170526394,-5100.385061037404,6599.637181834196,713.4499916407925,0.04562455457613154,-1.4499877861914474,-0.0009646858062917714
3753,0.013251133376459558,-1.39808707537127,-5100.451087795098,6599.655944012386,715.8545940650561,0.045989671626960354,-1.4295251272215335,-0.0009057019706426485
3758,0.013070617832683158,-1.4211291605209375,-5100.328956589356,6599.668501625288,723.2371221599243,0.04707759562452057,-1.4760400685103756,-0.0012773882684366997
3811,0.01278043100231389,-1.4138167298485254,-5099.962710439833,6599.679340150189,720.7200729475724,0.04624753179587376,-1.4399457613706752,-0.0012535328420353925
3852,0.01271774561546313,-1.4106884534989994,-5100.053994930439,6599.68487156537,723.9187436231331,0.047086176871569796,-1.4447225267287218,-0.0010047275822390894
3909,0.012790387321406844,-1.4340420672158238,-5100.075822625686,6599.687051547278,724.5677445802552,0.04739174073207761,-1.5021839153164558,-0.0017199766563177647
3912,0.012454840066192737,-1.4495319165113585,-5099.927376953374,6596.847902620814,727.866510395689,0.047646566050276194,-1.5256451997490765,-0.0025607937887795573
3945,0.013609051845195497,-1.4704373740423007,-5100.289954208099,6599.636381883394,715.9617101606034,0.045256970514622706,-1.5644319918876477,-0.0029517413940563517
3946,0.012551836100638255,-1.3933658472079802,-5099.882847978908,6599.692412667861,718.1841278845844,0.04625914936820149,-1.4105088278471858,-0.0007856781617889393
3963,0.01336600507550073,-1.4467228480918342,-5099.676591230726,6599.649024782583,714.9292651680086,0.04559513120923941,-1.5122565832356885,-0.0017105329760847658
3976,0.013365902984866226,-1.3735686640355296,-5099.587263462442,6599.64620808165,713.1205552341627,0.04556707674632329,-1.4281218658730859,-0.001032930858928583
4046,0.012681836892306989,-1.4235228770210313,-5099.635117950373,6599.676652618548,723.2621193792892,0.04741131501289514,-1.4731326152963464,-0.0015510344868569538
4057,0.013044216596146622,-1.475514938574857,-5100.214458651014,6599.671497212358,720.5209877291568,0.0463932895358686,-1.545846904570233,-0.002277491002647619
4145,0.013500484670252966,-1.4187742788597517,-5100.103028209386,6599.649046253022,712.0285716121597,0.04500335898280804,-1.4635794066197099,-0.001416367784147117
4183,0.013256725166675209,-1.4591261883713174,-5100.412606015426,6599.658304651003,719.4978661019126,0.045977838059966906,-1.5384705158795857,-0.001844370666701848
4262,0.013879024729513861,-1.4416650274674594,-5100.324360596055,6599.625467861288,712.4948390819295,0.045248926572477165,-1.547659042883189,-0.0034216895587218304
4263,0.013266476403243199,-1.4385211665762032,-5099.81791558346,6599.667135250711,720.0334273530808,0.04644862190195749,-1.5214920241613195,-0.002137165978331058
4293,0.013179808279035853,-1.391619213675471,-5100.064116279902,6599.660455808661,714.4544479877543,0.04529278110317462,-1.4115392562298252,-0.0006715581817217788
4312,0.012950519839850787,-1.4641433574397842,-5099.910419968352,6599.6748221497555,723.0233204883809,0.04667651912540835,-1.5463710632052785,-0.002279360731068157
4353,0.013515150844331716,-1.4263013731982201,-5099.647408467779,6599.642617215773,712.7539621551186,0.04545155612715162,-1.4541030450384296,-0.0012552220277906316
4354,0.013306895441525652,-1.4103364591278724,-5099.591087126307,6599.657321715688,716.5285972461393,0.04615809026815805,-1.4791427506279144,-0.0016201736708043692
4356,0.01311623479725043,-1.4768850875193125,-5099.611103397951,6599.663848226236,719.8027252163131,0.045892992617287,-1.5620189354218212,-0.001768814571559169
4362,0.013216887229576113,-1.399616513675239,-5100.365181138954,6599.6596968042295,713.9433085939776,0.04562824570989204,-1.465311267154072,-0.0016777152969626216
4372,0.012573193533358687,-1.4295904331845615,-5099.591355030733,6599.085331857766,724.6109630916358,0.04730897716887018,-1.4699599171382358,-0.0016507134373554585
4373,0.013621724967821833,-1.3883148613394916,-5099.909165047453,6599.636989734341,712.5442609086697,0.04529661206213578,-1.4523494462277982,-0.0014497557214428422
4395,0.013859701627468739,-1.4998860425882166,-5100.166614203523,6599.627484992953,714.6031590450912,0.04580077914917249,-1.4302910021324962,-0.0006719546599510528
4407,0.013302345886426589,-1.4027061478789185,-5100.25672265546,6599.656801387934,715.4506704926641,0.046486541892652916,-1.4507419621448532,-0.0014500751234361152
4417,0.012430749800864062,-1.4093626801866905,-5099.940482355602,6599.694963857669,723.4561882799758,0.04705933424862782,-1.4287944145728093,-0.0010167154624690891
4421,0.012963029261183463,-1.3595947568677202,-5100.029752809373,6599.672043234823,715.3700225934296,0.04618201613428328,-1.3905253815641518,-0.0011490762382388602
4454,0.013616770041030589,-1.4079187480715964,-5100.376895841558,6599.468535799507,711.8083725650457,0.044746779472119254,-1.4840943578315384,-0.001901770926089191
4547,0.012890688523929548,-1.4407135571268253,-5099.757135290997,6599.679418993197,722.8796444777712,0.04706694796637833,-1.4806836427655747,-0.0011708791813949536
4549,0.013559639110092517,-1.4066057321793244,-5099.82923204143,6599.644178163541,712.2140243469315,0.045244356114294906,-1.447846406643362,-0.001418832316303467
4554,0.013877274464522813,-1.4615380089982892,-5100.430932396761,6599.625550983109,715.6809772985563,0.0454529472206143,-1.5478528231184796,-0.0026414310065557556
4705,0.01375038184674852,-1.4672135771359045,-5100.22537332427,6599.631689106766,714.2410755577257,0.044979160614746036,-1.5526400256278021,-0.0021863416733622506
4715,0.013329257947283658,-1.4066543063708095,-5099.626647634805,6599.64647330141,711.8628933110379,0.04530527427459544,-1.4350196124284575,-0.0011563711683406596
4723,0.013238956362829055,-1.435890977884479,-5099.60508991644,6599.658568265884,718.7790019939026,0.046403833319711506,-1.475545379423525,-0.0016592091560424206
4758,0.012573792311051542,-1.4397517075038697,-5100.121574531684,6599.700465476562,724.2455617641106,0.04633986393875494,-1.4978241917717423,-0.0020976790639830917
4765,0.012359588583218405,-1.4325582366548113,-5100.137744484008,6599.700499577531,727.2075097989673,0.04802842093586944,-1.518801738569257,-0.0017779880479237564
4782,0.012835912595068609,-1.381131669730793,-5100.238951342033,6599.676045033288,718.6036582588499,0.046309746901556724,-1.442274984404247,-0.0006196227847156814
4788,0.013031716162661997,-1.3645062970151147,-5100.299482843636,6599.670052457649,718.3205580231261,0.0476481230632859,-1.4019069961876465,-0.0007455319999874322
4839,0.012764204634614562,-1.3968409168719786,-5099.946494399853,6599.684283835858,720.3561934126506,0.04626199191586072,-1.4239402719765,-0.0011266154914849518
4871,0.013172769254604455,-1.4466034712029427,-5100.261748321173,6599.662022177231,718.5653134643678,0.04602214177726097,-1.5542852196623054,-0.0026920639261033465
